"","f","k","du","dv","interface"
"9210",0.206138132,0.023732731,9.16e-06,2.16e-06,10.546875
"9211",0.1915304,0.002679879,3.65e-05,0.000265379,0
"9212",0.108502693,0.091208556,5.01e-06,4.38e-05,0
"9213",0.01738228,0.023450609,6.48e-06,2.46e-05,0
"9214",0.208086307,0.056335986,4.38e-05,2.1e-07,12.96875
"9215",0.138798145,0.065537762,1.53e-06,0.000879273,0
"9216",0.068041809,0.024471048,9.32e-06,0.011872296,0
"9217",0.18542335,0.05333164,1.44e-06,0.000216892,0
"9218",0.221849467,0.032650648,1.39e-06,9.32e-06,0
"9219",0.223668185,0.088349203,6.18e-06,0.002637707,0
"9220",0.194636717,0.038308028,0.000123664,0.000326168,0
"9221",0.06756269,0.002951819,1.76e-06,0.000643356,0
"9222",0.059332953,0.005476817,5.11e-05,1.56e-07,670.0488281
"9223",0.077508943,0.088588097,0.002474536,6.26e-05,0
"9224",0.10420899,0.049943202,0.000524367,0.002468986,0
"9225",0.146165088,0.017066478,0.022489461,0.006522459,0
"9226",0.014579928,0.046332928,4.4e-05,2.52e-06,232.1484375
"9227",0.21596479,0.096759912,1.55e-05,0.00704823,0
"9228",0.098559853,0.061935292,9.3e-06,2.68e-06,6.640625
"9229",0.114627492,0.042067137,0.002168967,6.58e-06,116.796875
"9230",0.040708806,0.04235747,8.16e-06,0.006296791,0
"9231",0.076569991,0.07117716,0.000112894,0.000483495,0
"9232",0.102759677,0.028925205,0.005309552,0.000197808,0
"9233",0.153450894,0.040073147,1.53e-05,0.00356027,0
"9234",0.044647618,0.066579536,5.6e-06,0.000337518,0
"9235",0.194596091,0.052901149,0.000122315,0.000226422,0
"9236",0.232277714,0.084151138,9.74e-05,9.92e-06,0
"9237",0.16785141,0.090587085,3.74e-07,0.000695837,0
"9238",0.028974208,0.088437296,7.18e-05,0.00049147,0
"9239",0.154132079,0.040430218,0.000148595,0.002829499,0
"9240",0.097046061,0.010241513,0.000520045,2.08e-07,5.234375
"9241",0.106717925,0.060430477,0.001067632,1.07e-05,156.5527344
"9242",0.19004568,0.084608122,0.000346504,9.38e-05,0
"9243",0.063282486,0.045946089,0.008964028,2.3e-07,16.69921875
"9244",0.198909186,0.00454734,1.29e-06,1.43e-05,0
"9245",0.030013466,0.027013079,7.14e-06,5.19e-05,0
"9246",0.035387401,0.088285116,6.17e-06,4.56e-07,0
"9247",0.133889987,0.035902791,2.71e-05,1.73e-06,430.5175781
"9248",0.028011192,0.022758421,4.88e-05,0.019196269,0
"9249",0.09429976,0.001739603,6.59e-07,7.8e-06,0
"9250",0.02628015,0.000573393,3.18e-06,2.34e-05,0
"9251",0.221275525,0.003403383,0.001115755,4.13e-06,127.6660156
"9252",0.065135475,0.027618251,1.16e-05,4.7e-07,525.4882813
"9253",0.011908472,0.089058386,0.001174148,0.001028239,0
"9254",0.085581478,0.05471139,0.000119906,3.17e-05,0
"9255",0.133265222,0.016627402,0.049336849,3.24e-05,2.421875
"9256",0.166275648,0.099387286,3.24e-06,4.58e-05,0
"9257",0.24351134,0.053168777,1.18e-05,0.000353904,0
"9258",0.078743481,0.015169334,2.56e-05,0.000244172,0
"9259",0.23424953,0.002805893,3.49e-06,0.000290954,0
"9260",0.127667565,0.09559345,0.000199992,0.006693918,0
"9261",0.241304906,0.039972893,0.000377027,0.0001362,0
"9262",0.019111478,0.079160075,2.27e-05,6.22e-06,0
"9263",0.215750293,0.004185972,5.85e-07,0.014540015,0
"9264",0.185490487,0.06194914,0.00537717,0.048978856,0
"9265",0.019207807,0.0590887,7.17e-05,7.68e-06,0
"9266",0.244271918,0.041106166,0.001362822,5.29e-06,53.6328125
"9267",0.034719166,0.016733884,8.04e-06,3.4e-06,0
"9268",0.11450945,0.016076861,0.002571879,4.71e-06,126.0839844
"9269",0.163184869,0.033957833,0.000507216,3.87e-05,115.9082031
"9270",0.074648111,0.062141996,4.75e-05,0.001116629,0
"9271",0.2407135,0.052682615,0.53016192,0.000526785,3.7109375
"9272",0.14493979,0.061729797,2.41e-06,3.1e-05,0
"9273",0.044486536,0.058822034,4.1e-05,0.00155252,0
"9274",0.088564173,0.068384585,7.39e-06,2.17e-06,1.328125
"9275",0.246792189,0.020794611,3.06e-05,1.18e-05,0
"9276",0.111397473,0.038192679,0.000897645,2.04e-05,152.8125
"9277",0.216463632,0.003092061,6.88e-05,2.57e-06,353.2421875
"9278",0.119370995,0.021001974,8.11e-07,1.33e-05,0
"9279",0.026918081,0.08133852,0.000202941,0.041980202,0
"9280",0.071891283,0.030018676,1.58e-05,0.000115124,0
"9281",0.24161841,0.067325469,8.59e-05,9.7e-05,0
"9282",0.149466553,0.074112866,1.55e-06,4.2e-06,0
"9283",0.197649375,0.029014846,0.000152119,3.99e-08,73.3203125
"9284",0.208307944,0.009815409,5.04e-06,0.00030949,0
"9285",0.071719088,0.042258594,1.56e-07,2.3e-07,2.4609375
"9286",0.091324321,0.028938313,4.34e-05,0.000680632,0
"9287",0.223432535,0.095027281,3.7e-07,0.293633838,0
"9288",0.112009714,0.097278379,0.019929614,0.000290273,0
"9289",0.05184088,0.052251826,8.95e-05,1.39e-06,454.8339844
"9290",0.051937232,0.069651709,1.16e-06,0.011036422,0
"9291",0.167238623,0.066825685,3.34e-06,1.94e-05,0
"9292",0.221531689,0.065081596,0.002684854,0.000115926,0
"9293",0.012532309,0.058736804,0.000231175,6.79e-05,0
"9294",0.074380512,0.099492403,3.76e-06,0.007664759,0
"9295",0.149440223,0.029363066,1.83e-06,0.000460987,0
"9296",0.108451449,0.026846688,0.000444531,0.000156227,0
"9297",0.037300306,0.086332993,0.007108263,0.009866428,0
"9298",0.161451001,0.09455884,4.81e-08,0.000238991,0
"9299",0.092982253,0.088733134,5.01e-06,0.001118094,0
"9300",0.180693582,0.047098118,8.8e-06,0.000129947,0
"9301",0.03582124,0.08203452,9.18e-07,0.00168755,0
"9302",0.240234512,0.09399246,1.77e-07,4.17e-05,0
"9303",0.135899844,0.069174354,0.000150905,1.21e-06,209.7851563
"9304",0.052796817,0.006539811,3.64e-05,0.072320353,0
"9305",0.046034041,0.019440895,1.55e-06,2.74e-05,0
"9306",0.215497297,0.003788566,0.000103366,9.11e-06,225.6542969
"9307",0.036794003,0.017177485,1.4e-06,6.13e-05,0
"9308",0.211078549,0.055440312,0.000231951,8.52e-05,0
"9309",0.013781464,0.053649013,6.03e-05,1.54e-07,12.1875
"9310",0.116130674,0.066370939,7.14e-05,9.97e-05,0
"9311",0.042011362,0.004984509,0.000162822,0.003101652,0
"9312",0.134408652,0.054380948,3.61e-05,4.7e-05,0
"9313",0.200446756,0.080370885,0.000207777,0.000294789,0
"9314",0.17197755,0.051312751,3.55e-06,8.93e-07,1.40625
"9315",0.158482872,0.092423576,5.67e-06,0.000203731,0
"9316",0.161360619,0.011926168,1.22e-05,9.73e-05,0
"9317",0.223113095,0.094327117,3.29e-05,0.00026039,0
"9318",0.171487422,0.017782537,0.00320288,0.013671876,0
"9319",0.205472478,0.052048474,0.013934119,2.41e-05,5.1171875
"9320",0.200358413,0.011611062,0.000728877,5.89e-06,273.0175781
"9321",0.23292674,0.048103407,0.000388145,6.23e-07,5.3125
"9322",0.133248707,0.01843018,0.015114001,0.000600206,0
"9323",0.095271197,0.048114683,5.91e-07,2.56e-06,0
"9324",0.185816731,0.050266151,4.55e-05,3.64e-07,14.5703125
"9325",0.10122102,0.072582337,0.000506425,0.000321347,0
"9326",0.105861345,0.027059431,0.025910194,0.006298287,0
"9327",0.120550643,0.084077291,3e-06,1.42e-06,0
"9328",0.063843221,0.046075493,4.27e-05,0.016986122,0
"9329",0.080640827,0.076128011,0.000268968,0.000361231,0
"9330",0.186354557,0.043422269,0.000318978,0.023990283,0
"9331",0.089662569,0.09107336,1.84e-05,7.37e-05,0
"9332",0.021735298,0.068893495,4.36e-05,3.37e-05,0
"9333",0.008837601,0.051344188,2.98e-05,0.027273482,0
"9334",0.193869165,0.057964218,0.000427389,2.84e-05,129.2089844
"9335",0.138352947,0.049054058,0.000129314,0.000387822,0
"9336",0.041905159,0.05554643,6.68e-05,3.04e-05,0
"9337",0.219106793,0.088739218,0.000855679,7.46e-06,177.890625
"9338",0.014952642,0.028973432,1.76e-06,4.25e-06,0
"9339",0.165674645,0.005802764,0.000302929,1.16e-05,176.2402344
"9340",0.068505499,0.094480055,5.97e-05,1.95e-05,0
"9341",0.229110605,0.074917951,3.86e-06,0.000140231,0
"9342",0.189073849,0.070792637,0.000214169,5.67e-05,0
"9343",0.043569751,0.00222398,1.95e-06,0.004020199,0
"9344",0.080882269,0.08593874,1.38e-05,5.35e-08,7.96875
"9345",0.219183372,0.051129672,2.15e-05,2.11e-06,4.84375
"9346",0.160936386,0.082853105,3.19e-05,0.000127371,0
"9347",0.245654587,0.073431277,5.79e-06,0.001456682,0
"9348",0.048680533,0.084054634,2.8e-05,0.000379028,0
"9349",0.031000065,0.064719065,2.52e-08,5.63e-06,0
"9350",0.032590678,0.018411685,9.5e-06,0.000251127,0
"9351",0.191630528,0.065484025,0.000506836,0.001166208,0
"9352",0.116894745,0.007394601,8.41e-05,4.16e-06,0
"9353",0.197461141,0.022133641,1.13e-05,0.003469984,0
"9354",0.060443985,0.052807607,9.45e-05,1.47e-05,90
"9355",0.023741251,0.056019981,5.87e-05,0.000639497,0
"9356",0.146610296,0.066809621,1.58e-06,0.00048323,0
"9357",0.128297886,0.032016121,9.08e-06,4.87e-05,0
"9358",0.032474466,0.000740744,5.16e-05,0.00253522,0
"9359",0.168507284,0.082328512,3.22e-05,0.000319922,0
"9360",0.001012249,0.057156247,2.3e-05,3.96e-05,0
"9361",0.24036518,0.011154796,0.003304764,1.32e-06,5.78125
"9362",0.130735231,0.06680189,0.003812843,7.87e-05,0
"9363",0.164313078,0.00239445,1.2e-06,0.000124291,0
"9364",0.114221772,0.018178724,0.000329306,2.82e-05,0
"9365",3.01e-05,0.01239719,0.171118427,1.34e-05,0.1953125
"9366",0.062795924,0.073529429,5.06e-07,1.94e-09,0
"9367",0.172709472,0.096194309,2.47e-06,2.2e-06,0
"9368",0.054163197,0.084626625,0.000283723,0.000101337,0
"9369",0.241440987,0.025618018,0.002837233,0.03427103,0
"9370",0.036643597,0.090804578,3.66e-07,0.006953667,0
"9371",0.040734887,0.056268756,1.98e-06,4.92e-05,0
"9372",0.133834202,0.055136895,3.21e-06,0.000320693,0
"9373",0.075916227,0.019542533,1.11e-05,3.61e-05,0
"9374",0.129360958,0.054447754,0.000269647,0.00065343,0
"9375",0.112365808,0.059260204,4.46e-08,0.00021092,0
"9376",0.136043789,0.03455025,6.6e-07,0.000200669,0
"9377",0.060114089,0.082447672,0.000222598,0.000118585,0
"9378",0.244627366,0.053290534,1.61e-06,5.32e-05,0
"9379",0.089584033,0.03978157,0.002895051,0.007525726,0
"9380",0.147071473,0.096534474,0.000480285,1.2e-06,44.5703125
"9381",0.187433714,0.045966268,0.00050977,7.45e-07,39.94140625
"9382",0.232399506,0.069864074,4.48e-07,0.000125329,0
"9383",0.249728802,0.05546615,0.056764925,0.002904767,0
"9384",0.231918068,0.079794845,4.82e-07,1.55e-06,0
"9385",0.125756719,0.076293487,1.97e-07,7.09e-05,0
"9386",0.076032383,0.048132937,0.00034904,0.001010707,0
"9387",0.222850912,0.026671658,6.69e-07,0.000114734,0
"9388",0.061982911,0.074755406,0.000678652,2.33e-05,104.8632813
"9389",0.113219376,0.058830909,5.72e-06,2.91e-05,0
"9390",0.177544528,0.039059305,6.49e-05,0.000459569,0
"9391",0.081762199,0.027930532,0.001813716,0.240650571,0
"9392",0.07045241,0.028932704,2.68e-08,6.55e-07,0
"9393",0.106182224,0.021066413,2.34e-08,1.18e-05,0
"9394",0.111756532,0.033258196,1.13e-05,9.47e-05,0
"9395",0.055256479,0.093577084,9.86e-05,0.00017534,0
"9396",0.1648839,0.04530423,0.148067675,8.12e-05,4.2578125
"9397",0.023042106,0.068121688,0.001289814,1.47e-06,7.109375
"9398",0.036632312,0.035754647,0.00023684,9.9e-05,0
"9399",0.081410844,0.039804837,0.000116849,0.000204661,0
"9400",0.164023011,0.015282952,1.96e-07,5.76e-06,0
"9401",0.055706119,0.056938761,2.68e-05,0.012223259,0
"9402",0.24055396,0.093407091,4.13e-07,0.000148476,0
"9403",0.016130424,0.014031088,0.000296543,0.000114158,0
"9404",0.074295282,0.078433495,1.66e-06,0.003357046,0
"9405",0.116185845,0.045146771,0.001106621,5.12e-05,99.23828125
"9406",0.170021691,0.052097336,1.58e-05,0.145524871,0
"9407",0.060891723,0.095795233,4.79e-07,9.71e-06,0
"9408",0.039097721,0.039063077,0.001116873,0.028695549,0
"9409",0.046021087,0.017344425,3.5e-05,0.000791318,0
"9410",0.152124758,0.094392925,7.5e-07,7.99e-06,0
"9411",0.081016863,0.036331939,1.11e-06,5.26e-07,0
"9412",0.068518816,0.089818095,0.00042235,0.023620033,0
"9413",0.132643253,0.011158035,1.75e-05,4.26e-05,0
"9414",0.155845692,0.067421516,0.016781868,3.06e-05,5.234375
"9415",0.038688212,0.044213299,4.86e-06,1.29e-05,0
"9416",0.040536991,0.016883484,1.38e-06,0.000545337,0
"9417",0.097109594,0.064565087,1.01e-05,0.00079177,0
"9418",0.156919954,0.090692036,1.25e-06,1.47e-07,0
"9419",0.247316753,0.098814209,7.01e-05,0.012044415,0
"9420",0.162008138,0.008582209,1.12e-05,2.32e-05,0
"9421",0.216168575,0.074240061,4.87e-06,5.89e-05,0
"9422",0.023679005,0.030285856,1.74e-05,7.55e-06,0
"9423",0.07861788,0.027661221,0.004649368,0.000751862,0
"9424",0.184724643,0.008390698,9.32e-05,0.000733684,0
"9425",0.164893778,0.029567056,6.97e-07,5.51e-05,0
"9426",0.180470663,0.010734583,0.00065451,1.36e-05,219.1503906
"9427",0.096824779,0.080301355,1.3e-07,0.000583963,0
"9428",0.103841368,0.094778505,3.19e-07,0.000205922,0
"9429",0.248918864,0.030457327,0.001460402,8.34e-06,186.7089844
"9430",0.031211225,0.019718421,1.32e-06,2.98e-07,0
"9431",0.061165089,0.001932881,0.000123611,3.83e-05,0
"9432",0.246488497,0.034961268,0.00025938,4.23e-05,0
"9433",0.209403711,0.034882154,0.006386269,3.22e-05,71.4453125
"9434",0.226640645,0.044872555,7.26e-08,6.69e-06,0
"9435",0.030112495,0.052465904,0.001540011,0.000163193,0
"9436",0.100374405,0.039398574,0.000277483,8.71e-05,0
"9437",0.08089018,0.007970855,9.94e-05,0.00715505,0
"9438",0.217907666,0.083683412,0.000141837,1.19e-05,0
"9439",0.214505443,0.036445297,0.002113606,0.001402799,0
"9440",0.167789016,0.017491616,4.91e-05,0.000172853,0
"9441",0.116366474,0.081068321,7.38e-06,0.000493744,0
"9442",0.093373537,0.029208018,1.98e-05,0.001539934,0
"9443",0.065605044,0.099747536,4.23e-07,0.007383848,0
"9444",0.098283033,0.025595022,6.5e-06,7.81e-06,0
"9445",0.199100186,0.060269579,9.81e-05,0.06029307,0
"9446",0.161707537,0.012628182,2.4e-08,0.04141886,0
"9447",0.190210929,0.032530502,8.23e-07,0.002119747,0
"9448",0.022287337,0.017495575,0.002014294,7.48e-07,2.1484375
"9449",0.020881254,0.086389304,3.48e-08,0.002552332,0
"9450",0.170077474,0.09090451,6.39e-06,0.000406171,0
"9451",0.140952269,0.074543689,8.59e-05,0.005226151,0
"9452",0.162544817,0.003986948,2.28e-06,2.22e-05,0
"9453",0.219860372,0.045930651,5.53e-06,5.93e-05,0
"9454",0.011485756,0.073231842,1.3e-06,0.001705448,0
"9455",0.220292348,0.008780835,7.4e-05,4.53e-05,0
"9456",0.023296728,0.010118642,0.013439345,5.07e-06,1.40625
"9457",0.106812149,0.049485472,6.16e-06,0.000165369,0
"9458",0.211132229,0.094188107,1.08e-06,0.000104248,0
"9459",0.181395303,0.05924368,2.93e-06,0.000548688,0
"9460",0.06285536,0.012448101,6.12e-05,1.27e-05,0
"9461",0.020526724,0.084554938,0.008525605,4.06e-08,1.09375
"9462",0.081253009,0.037810327,8.47e-06,0.022332895,0
"9463",0.086576243,0.028464398,4.45e-05,1.09e-06,445.6445313
"9464",0.093693529,0.041708905,0.000125266,6.37e-06,268.9746094
"9465",0.176833283,0.074944395,0.000229288,0.019198097,0
"9466",0.002538606,0.094576389,0.006965182,0.00011081,0
"9467",0.113267686,0.023624172,2.75e-07,1.66e-05,0
"9468",0.135529979,0.078362614,2.08e-06,0.000733373,0
"9469",0.014234023,0.091921483,2.37e-05,0.000176504,0
"9470",0.051938126,0.013969657,6.74e-07,6.05e-06,0
"9471",0.180680852,0.02473817,0.027954198,9.89e-06,2.5
"9472",0.183674915,0.00963746,0.000725708,1.97e-05,185.4785156
"9473",0.244489257,0.052339472,0.004020331,0.000295767,0
"9474",0.049329527,0.015365243,0.000826481,4.89e-07,118.3984375
"9475",0.148311464,0.028153396,8.27e-08,0.000322162,0
"9476",0.112492753,0.017014961,4.85e-06,3.72e-06,0
"9477",0.006092597,0.061938771,0.002296506,0.000309126,0
"9478",0.013298698,0.066301108,0.001833823,4.76e-05,0
"9479",0.193698439,0.018248565,0.000108053,0.001661127,0
"9480",0.112179594,0.091199786,8.31e-05,0.01136561,0
"9481",0.077237264,0.062557075,0.000394779,7.88e-06,197.6757813
"9482",0.167248745,0.016202259,2.77e-06,0.015711136,0
"9483",0.131331145,0.060474003,0.000159172,4.29e-05,0
"9484",0.17688406,0.099815425,7.16e-05,1.32e-05,0
"9485",0.061221559,0.035108457,0.001353286,0.000181774,0
"9486",0.08652969,0.013436421,0.003035717,3.86e-05,67.1484375
"9487",0.135163397,0.072797144,5.25e-06,0.001136687,0
"9488",0.009359267,0.008315306,2.43e-06,9.44e-07,0
"9489",0.203300916,0.043316539,3.82e-05,1.36e-05,0
"9490",0.224651543,0.077473029,0.022375771,2.81e-05,0
"9491",0.249829602,0.074977504,0.000127055,2.57e-06,118.3300781
"9492",0.154889837,0.038067423,0.019383824,2.92e-05,23.93554688
"9493",0.064574168,0.062387982,0.001903945,0.00015905,0
"9494",0.173803552,0.019104327,0.000117703,0.000713571,0
"9495",0.056089814,0.02278376,9.31e-05,8.91e-05,0
"9496",0.224927512,0.029941335,0.000165048,0.001308523,0
"9497",0.0297604,0.093053918,0.000317987,0.000822914,0
"9498",0.198669843,0.010588712,6.42e-05,1e-06,397.1777344
"9499",0.138379858,0.013694151,0.000104363,0.000290951,0
"9500",0.205780997,0.013216105,1.21e-06,0.000155138,0
"9501",0.07165654,0.002789451,0.002810094,1.94e-05,0
"9502",0.002823129,0.060074518,0.000147023,7.78e-05,0
"9503",0.167948389,0.002870082,0.001255311,8.8e-05,0.1171875
"9504",0.085677619,0.036462852,9.82e-07,3.36e-06,0
"9505",0.234895343,0.017179965,3.06e-07,5.72e-05,0
"9506",0.059999452,0.087692286,1.36e-05,7.62e-06,0
"9507",0.074092233,0.078503953,2e-06,0.000208205,0
"9508",0.220008992,0.058175639,0.000465028,8.67e-05,0
"9509",0.244205746,0.068294529,8.41e-05,0.005842972,0
"9510",0.119705934,0.097118435,2.76e-05,6.47e-05,0
"9511",0.19815274,0.064502715,7.67e-08,7.4e-05,0
"9512",0.023691601,0.070346001,1.21e-06,0.000133664,0
"9513",0.008690127,0.064729874,0.000146499,4.9e-05,0
"9514",0.244447094,0.083346199,4.65e-05,3.06e-05,0
"9515",0.022296613,0.053207136,1.23e-05,0.012934119,0
"9516",0.053115562,0.078687272,2.15e-05,2.64e-05,0
"9517",0.10265837,0.019416086,4.05e-07,0.000653712,0
"9518",0.1667114,0.056040349,0.001664036,0.000866716,0
"9519",0.182387546,0.009623287,0.002902087,1.08e-05,149.6289063
"9520",0.065115559,0.033918161,7.15e-05,2.23e-07,362.9785156
"9521",0.124066312,0.007216698,0.000274324,0.006867918,0
"9522",0.128513933,0.012732913,0.000131486,0.001772959,0
"9523",0.014495711,0.00633485,0.148487556,7.81e-06,0.9375
"9524",0.150239652,0.090558362,0.000111644,2.13e-05,0
"9525",0.103157598,0.057060378,6.61e-07,0.000195299,0
"9526",0.197792365,0.024626568,0.04781947,6.54e-05,1.484375
"9527",0.156966589,0.013309805,3.16e-05,8.21e-06,0
"9528",0.001828593,0.036407388,0.00078847,1.68e-05,0
"9529",0.104422274,0.020897675,6.66e-05,0.000768682,0
"9530",0.050627054,0.078696823,2.26e-05,0.001301977,0
"9531",0.106426599,0.013128919,8.39e-07,2.58e-07,0.546875
"9532",0.136156593,0.022928042,2.72e-06,2.76e-07,2.4609375
"9533",0.206233681,0.028657887,0.00042141,4.41e-05,115.0390625
"9534",0.151040661,0.0048196,0.334504817,2.16e-05,3.046875
"9535",0.048463503,0.029067487,6.59e-07,0.00021753,0
"9536",0.049235402,0.084985398,0.000416656,0.000384369,0
"9537",0.158832257,0.02028432,7.12e-06,4.32e-06,0
"9538",0.068976842,0.098320405,1.06e-05,0.000778225,0
"9539",0.005668947,0.070091481,1.21e-05,0.000824955,0
"9540",0.034071578,0.043176803,7.45e-05,0.00176387,0
"9541",0.040716019,0.053340191,2.11e-05,5.03e-05,0
"9542",0.139870763,0.09750982,0.00253642,2.92e-06,12.6171875
"9543",0.058465277,0.085322096,0.000785274,1.05e-06,5.9765625
"9544",0.047852772,0.000483451,0.002350895,2.78e-05,0
"9545",0.052406669,0.042341703,8.46e-07,7.12e-05,0
"9546",0.221589714,0.071283866,0.003626636,2.79e-06,3.28125
"9547",0.001813669,0.08486363,9.68e-05,0.00019649,0
"9548",0.215389893,0.055988701,0.002463542,7.18e-06,31.23046875
"9549",0.189222455,0.098988403,1.76e-06,0.001351285,0
"9550",0.119344697,0.001267968,1.25e-07,1.32e-06,0
"9551",0.168839406,0.00957163,0.003536488,7.42e-05,81.4453125
"9552",0.144166106,0.013311852,0.001307186,0.190437146,0
"9553",0.16680644,0.03877481,2.05e-05,0.001822767,0
"9554",0.225236853,0.012230248,0.00023135,1.69e-07,6.5625
"9555",0.024244337,0.06409215,1.79e-06,0.003728447,0
"9556",0.098403265,0.034489977,6.94e-06,0.001026587,0
"9557",0.051151813,0.035903946,3.33e-05,5.04e-06,0
"9558",0.106995568,0.064893796,0.000348821,9.02e-05,0
"9559",0.040168348,0.031431859,4.66e-07,3.31e-07,0
"9560",0.225642251,0.026377968,4.55e-05,3.97e-05,0
"9561",0.073612447,0.04704659,2.49e-05,2.16e-07,474.8046875
"9562",0.209864241,0.013587947,0.040767349,0.000286963,0
"9563",0.132449078,0.061472362,0.000151029,3.68e-05,0
"9564",0.064337149,0.044082034,0.115929398,0.002095719,0
"9565",0.161148535,0.0681492,0.000171465,3.8e-09,8.125
"9566",0.139652536,0.081480548,7.2e-06,0.001129466,0
"9567",0.03965661,0.072687395,2.42e-06,2.81e-05,0
"9568",0.186325603,0.076197158,0.003769793,0.000151267,31.94335938
"9569",0.183635802,0.045622899,3.46e-05,5.47e-06,205.6445313
"9570",0.071317557,0.033341293,0.000194097,9.63e-05,0
"9571",0.071569123,0.018151545,0.02051855,2.36e-06,2.734375
"9572",0.089492,0.093547004,4e-07,8.95e-07,0
"9573",0.063567507,0.027910379,0.001439632,8.66e-07,44.0234375
"9574",0.095002921,0.05983998,0.000702188,0.000414161,0
"9575",0.036684499,0.088901453,8.94e-07,5.77e-05,0
"9576",0.054805315,0.02490949,0.008408244,7.11e-05,28.57421875
"9577",0.178520332,0.090925883,1.15e-08,9.76e-07,0
"9578",0.034574522,0.038520756,3.37e-05,0.002631941,0
"9579",0.072811613,0.059694822,0.022067142,5.78e-07,4.55078125
"9580",0.16493666,0.075863716,2.34e-05,0.000595157,0
"9581",0.207385561,0.080325261,1.09e-05,0.001450239,0
"9582",0.212022965,0.064326536,0.000461737,0.006566574,0
"9583",0.172656174,0.043804821,2.15e-06,2.03e-08,7.1875
"9584",0.056967657,0.073713457,4.56e-05,0.00031396,0
"9585",0.110952869,0.060293952,0.001371368,0.000455949,0
"9586",0.087489136,0.004266144,0.000333152,1.23e-06,361.9824219
"9587",0.174032873,0.049518789,5.88e-08,3.39e-06,0
"9588",0.212500192,0.027847106,0.000178987,1.75e-05,189.140625
"9589",0.050596189,0.025647072,0.001745121,8.82e-05,0
"9590",0.134442101,0.046757196,0.000699724,0.001442804,0
"9591",0.169837852,0.038966273,0.000330237,1.24e-05,222.421875
"9592",0.10458464,0.068975191,0.000402407,2.54e-05,125.7226563
"9593",0.007235818,0.066215788,2.22e-06,0.000325985,0
"9594",0.190437909,0.062672672,0.00046393,0.000108251,0
"9595",0.182499691,0.073225047,2.09e-06,2.94e-06,0
"9596",0.208345232,0.08560259,1.91e-05,0.016243414,0
"9597",0.032405408,0.061397407,1.04e-05,0.081606909,0
"9598",0.118168962,0.014376782,1.52e-05,0.000159182,0
"9599",0.021526988,0.099169343,1.43e-05,3.28e-05,0
"9600",0.249016717,0.085106666,1.96e-07,0.000190815,0
"9601",0.042876569,0.060603978,0.001054355,2.12e-05,90.5859375
"9602",0.134517206,0.070660925,6.14e-06,8.17e-05,0
"9603",0.081286162,0.036035765,0.000287959,0.001122987,0
"9604",0.180541915,0.097649548,5.07e-06,5.1e-05,0
"9605",0.073891859,0.057979605,1.18e-07,0.000243419,0
"9606",0.210204349,0.041569733,2.73e-07,0.000125272,0
"9607",0.057512466,0.012212818,0.001204245,0.000169409,0
"9608",0.151773414,0.043441238,0.001923638,1.24e-05,153.6816406
"9609",0.101578866,0.099679516,1.88e-05,7e-06,0
"9610",0.073028081,0.03644943,0.001883587,2.87e-05,89.8828125
"9611",0.224822332,0.035766895,7.33e-08,4.4e-06,0
"9612",0.142924872,0.055618873,0.013154759,0.000393934,17.5390625
"9613",0.045908165,0.09262277,0.002169843,2.47e-05,43.97460938
"9614",0.233698169,0.049756921,3.89e-05,1e-06,7.5
"9615",0.16770622,0.098882334,9.01e-07,0.000101467,0
"9616",0.142077756,0.045435555,0.000757714,0.000207599,0
"9617",0.136909968,0.044505209,0.008377672,0.000272879,0
"9618",0.205588335,0.019651096,7.39e-05,1.91e-05,123.8671875
"9619",0.218352671,0.096432116,1.49e-05,0.000474837,0
"9620",0.187135932,0.049460676,1.02e-05,0.003655563,0
"9621",0.009995829,0.054905282,0.014855245,9.49e-05,0
"9622",0.230722629,0.093328545,0.00015922,1.5e-08,1.25
"9623",0.158742515,0.028717717,1.65e-05,0.000241363,0
"9624",0.061983544,0.052442271,1.7e-07,0.001169138,0
"9625",0.019940375,0.000331069,6.64e-08,3.92e-06,0
"9626",0.14994374,0.084198298,1.27e-08,0.021119532,0
"9627",0.195562367,0.039805715,0.000138693,0.004260838,0
"9628",0.060916957,0.006434133,7.08e-07,9.52e-05,0
"9629",0.195975579,0.054366458,7.22e-06,0.003145875,0
"9630",0.079800325,0.022091496,0.002009038,0.001636557,0
"9631",0.116529061,0.085859941,0.002959512,6.94e-06,2.890625
"9632",0.029995543,0.052029641,8.09e-06,0.000683164,0
"9633",0.221956949,0.010086721,0.001305453,0.001300828,0
"9634",0.08361739,0.005992424,1.9e-06,0.010983033,0
"9635",0.08392341,0.055640382,0.000214797,0.000172854,0
"9636",0.086705585,0.053622788,7.03e-07,1.63e-06,0.1953125
"9637",0.092939639,0.063656746,1.67e-05,4.92e-05,0
"9638",0.111488186,0.089184389,5.62e-05,0.000265638,0
"9639",0.000763911,0.019786705,5.05e-06,7.82e-07,0
"9640",0.235524973,0.087859198,1.67e-05,4.86e-05,0
"9641",0.239998335,0.094686917,0.021094153,6.79e-06,2.109375
"9642",0.089993538,0.088830085,0.000211398,0.000183572,0
"9643",0.167809757,0.096126268,0.000173772,0.022884722,0
"9644",0.141865661,0.093970364,0.001299057,1.3e-05,124.296875
"9645",0.160208774,0.003547331,3.4e-07,2.91e-06,0
"9646",0.077472896,0.078275317,3.24e-06,3.55e-07,2.65625
